    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    15.34     2.187     4.036     1.846     0.100     0.873     0.082       49.450
    15.35     2.185     4.033     1.846     0.100     0.873     0.082       49.757
    15.36     2.183     4.036     1.849     0.100     0.876     0.082       49.601
    15.37     2.181     4.039     1.852     0.100     0.877     0.082       49.562
    15.38     2.179     4.038     1.853     0.100     0.878     0.082       49.641
    15.39     2.177     4.036     1.854     0.100     0.879     0.082       49.839
    15.40     2.175     4.033     1.854     0.100     0.879     0.082       50.155
    15.41     2.174     4.037     1.857     0.100     0.881     0.082       49.996
    15.42     2.172     4.039     1.860     0.100     0.883     0.082       49.956
    15.43     2.170     4.038     1.861     0.100     0.884     0.082       50.036
    15.44     2.168     4.036     1.862     0.100     0.884     0.082       50.236
    15.45     2.166     4.032     1.862     0.100     0.884     0.082       50.556
    15.46     2.164     4.036     1.865     0.100     0.887     0.082       50.400
    15.47     2.162     4.039     1.868     0.100     0.889     0.082       50.364
    15.48     2.160     4.038     1.870     0.100     0.890     0.082       50.450
    15.49     2.158     4.036     1.870     0.100     0.890     0.082       50.658
    15.50     2.156     4.033     1.871     0.100     0.890     0.082       50.988
    15.51     2.154     4.037     1.874     0.100     0.893     0.082       50.827
    15.52     2.152     4.039     1.877     0.100     0.895     0.082       50.790
    15.53     2.150     4.038     1.878     0.100     0.896     0.082       50.876
    15.54     2.148     4.036     1.879     0.100     0.896     0.082       51.087
    15.55     2.146     4.033     1.879     0.100     0.896     0.082       51.422
    15.56     2.144     4.037     1.882     0.100     0.899     0.082       51.261
    15.57     2.142     4.039     1.885     0.100     0.901     0.082       51.227
    15.58     2.141     4.038     1.887     0.100     0.902     0.082       51.318
    15.59     2.139     4.036     1.887     0.100     0.902     0.082       51.535
    15.60     2.137     4.033     1.887     0.100     0.902     0.081       51.879
    15.61     2.135     4.037     1.891     0.100     0.905     0.081       51.720
    15.62     2.133     4.039     1.894     0.100     0.907     0.081       51.689
    15.63     2.131     4.038     1.895     0.100     0.908     0.081       51.786
    15.64     2.129     4.036     1.896     0.100     0.908     0.081       52.012
    15.65     2.127     4.032     1.896     0.100     0.909     0.081       52.365
    15.66     2.125     4.037     1.900     0.100     0.911     0.081       52.205
    15.67     2.122     4.039     1.903     0.100     0.913     0.081       52.175
    15.68     2.120     4.039     1.905     0.100     0.914     0.081       52.275
    15.69     2.118     4.036     1.905     0.100     0.915     0.081       52.507
    15.70     2.116     4.033     1.906     0.100     0.915     0.081       52.871
    15.71     2.114     4.037     1.910     0.100     0.918     0.081       52.710
    15.72     2.112     4.039     1.912     0.100     0.920     0.081       52.682
    15.73     2.110     4.039     1.914     0.100     0.921     0.081       52.788
    15.74     2.108     4.036     1.915     0.100     0.922     0.081       53.028
    15.75     2.105     4.032     1.915     0.100     0.922     0.081       53.402
    15.76     2.103     4.037     1.919     0.100     0.925     0.081       53.244
    15.77     2.101     4.039     1.922     0.100     0.927     0.081       53.221
    15.78     2.099     4.039     1.924     0.100     0.928     0.081       53.334
    15.79     2.097     4.036     1.925     0.100     0.929     0.081       53.584
    15.80     2.095     4.032     1.925     0.100     0.929     0.080       53.970
    15.81     2.093     4.037     1.929     0.100     0.932     0.080       53.807
    15.82     2.090     4.039     1.932     0.100     0.934     0.080       53.783
    15.83     2.088     4.039     1.934     0.100     0.936     0.080       53.898
    15.84     2.086     4.036     1.935     0.100     0.936     0.080       54.152
    15.85     2.084     4.032     1.935     0.100     0.937     0.080       54.546
    15.86     2.081     4.037     1.939     0.100     0.940     0.080       54.382
    15.87     2.079     4.039     1.943     0.100     0.942     0.080       54.360
    15.88     2.077     4.039     1.945     0.100     0.943     0.080       54.481
    15.89     2.075     4.036     1.945     0.100     0.944     0.080       54.745
    15.90     2.072     4.032     1.946     0.100     0.944     0.080       55.153
    15.91     2.070     4.037     1.950     0.100     0.947     0.080       54.990
    15.92     2.068     4.039     1.953     0.100     0.950     0.080       54.973
    15.93     2.065     4.039     1.955     0.100     0.951     0.080       55.102
    15.94     2.063     4.036     1.956     0.100     0.952     0.080       55.378
    15.95     2.061     4.032     1.957     0.100     0.952     0.079       55.800
    15.96     2.058     4.037     1.961     0.100     0.955     0.079       55.635
    15.97     2.056     4.039     1.964     0.100     0.958     0.079       55.618
    15.98     2.054     4.039     1.966     0.100     0.959     0.079       55.750
    15.99     2.051     4.036     1.967     0.100     0.960     0.079       56.032
    16.00     2.049     4.032     1.968     0.100     0.960     0.079       56.464
    16.01     2.047     4.037     1.972     0.100     0.964     0.079       56.295
    16.02     2.044     4.039     1.976     0.100     0.966     0.079       56.279
    16.03     2.042     4.039     1.978     0.100     0.968     0.079       56.416
    16.04     2.039     4.036     1.979     0.100     0.968     0.079       56.707
    16.05     2.037     4.032     1.980     0.100     0.969     0.078       57.153
    16.06     2.034     4.037     1.984     0.100     0.972     0.079       56.988
    16.07     2.032     4.039     1.988     0.100     0.975     0.078       56.980
    16.08     2.029     4.039     1.990     0.100     0.976     0.078       57.130
    16.09     2.027     4.036     1.991     0.100     0.977     0.078       57.439
    16.10     2.024     4.032     1.992     0.100     0.978     0.078       57.908
    16.11     2.022     4.037     1.997     0.100     0.981     0.078       57.741
    16.12     2.019     4.039     2.000     0.100     0.984     0.078       57.736
    16.13     2.017     4.039     2.003     0.100     0.986     0.078       57.892
    16.14     2.014     4.036     2.004     0.100     0.987     0.078       58.210
    16.15     2.011     4.032     2.005     0.100     0.987     0.077       58.691
    16.16     2.009     4.037     2.010     0.100     0.991     0.077       58.513
    16.17     2.006     4.039     2.013     0.100     0.993     0.077       58.500
    16.18     2.004     4.039     2.016     0.100     0.995     0.077       58.655
    16.19     2.001     4.036     2.017     0.100     0.996     0.077       58.976
    16.20     1.998     4.032     2.018     0.100     0.997     0.077       59.465
    16.21     1.996     4.037     2.023     0.100     1.001     0.077       59.293
    16.22     1.993     4.039     2.027     0.100     1.003     0.077       59.293
    16.23     1.990     4.039     2.030     0.100     1.005     0.077       59.466
    16.24     1.987     4.036     2.031     0.100     1.006     0.077       59.811
    16.25     1.984     4.032     2.032     0.100     1.007     0.076       60.331
    16.26     1.981     4.037     2.037     0.100     1.011     0.076       60.167
    16.27     1.979     4.039     2.042     0.100     1.014     0.076       60.179
    16.28     1.976     4.039     2.044     0.100     1.016     0.076       60.368
    16.29     1.973     4.036     2.046     0.100     1.017     0.076       60.736
    16.30     1.970     4.032     2.047     0.100     1.018     0.076       61.281
    16.31     1.967     4.037     2.052     0.100     1.022     0.076       61.113
    16.32     1.964     4.039     2.057     0.100     1.025     0.075       61.125
    16.33     1.961     4.039     2.060     0.100     1.028     0.075       61.321
    16.34     1.958     4.036     2.061     0.100     1.029     0.075       61.699
    16.35     1.955     4.031     2.062     0.100     1.030     0.075       62.261
    16.36     1.952     4.037     2.068     0.100     1.034     0.075       62.086
    16.37     1.948     4.039     2.073     0.100     1.037     0.075       62.100
    16.38     1.945     4.039     2.076     0.100     1.040     0.075       62.303
    16.39     1.942     4.036     2.078     0.100     1.041     0.074       62.697
    16.40     1.939     4.031     2.079     0.100     1.042     0.074       63.283
    16.41     1.936     4.037     2.086     0.100     1.047     0.074       63.117
    16.42     1.932     4.040     2.090     0.100     1.050     0.074       63.148
    16.43     1.929     4.039     2.094     0.100     1.053     0.074       63.376
    16.44     1.926     4.036     2.096     0.100     1.054     0.073       63.802
    16.45     1.923     4.031     2.097     0.100     1.055     0.073       64.428
    16.46     1.919     4.037     2.103     0.100     1.060     0.073       64.271
    16.47     1.916     4.040     2.109     0.100     1.064     0.073       64.316
