    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    21.36     1.996     4.037     2.023     0.100     1.006     0.074       59.466
    21.37     1.993     4.039     2.026     0.100     1.009     0.074       59.530
    21.38     1.990     4.038     2.029     0.100     1.011     0.074       59.722
    21.39     1.987     4.036     2.031     0.100     1.012     0.074       60.043
    21.40     1.984     4.033     2.033     0.100     1.014     0.073       60.494
    21.41     1.980     4.037     2.039     0.100     1.018     0.073       60.433
    21.42     1.977     4.039     2.043     0.100     1.021     0.073       60.506
    21.43     1.974     4.038     2.046     0.100     1.023     0.073       60.713
    21.44     1.970     4.036     2.048     0.100     1.025     0.073       61.054
    21.45     1.967     4.033     2.050     0.100     1.026     0.072       61.531
    21.46     1.964     4.037     2.056     0.100     1.031     0.072       61.485
    21.47     1.960     4.039     2.060     0.100     1.034     0.072       61.577
    21.48     1.957     4.038     2.063     0.100     1.036     0.072       61.808
    21.49     1.953     4.036     2.066     0.100     1.038     0.072       62.180
    21.50     1.950     4.033     2.068     0.100     1.040     0.071       62.693
    21.51     1.947     4.038     2.074     0.100     1.045     0.071       62.655
    21.52     1.943     4.039     2.079     0.100     1.048     0.071       62.760
    21.53     1.939     4.038     2.082     0.100     1.050     0.071       63.010
    21.54     1.936     4.036     2.085     0.100     1.052     0.071       63.405
    21.55     1.932     4.033     2.087     0.100     1.054     0.070       63.945
    21.56     1.929     4.037     2.094     0.100     1.059     0.070       63.898
    21.57     1.925     4.039     2.098     0.100     1.063     0.070       64.000
    21.58     1.921     4.038     2.102     0.100     1.065     0.070       64.252
    21.59     1.917     4.036     2.105     0.100     1.067     0.069       64.655
    21.60     1.914     4.033     2.107     0.100     1.070     0.069       65.209
    21.61     1.909     4.038     2.115     0.100     1.075     0.069       65.168
    21.62     1.905     4.039     2.120     0.100     1.079     0.069       65.285
    21.63     1.901     4.037     2.124     0.100     1.082     0.068       65.560
    21.64     1.897     4.035     2.128     0.100     1.084     0.068       65.995
    21.65     1.892     4.031     2.131     0.100     1.087     0.068       66.590
    21.66     1.888     4.037     2.138     0.100     1.092     0.068       66.591
    21.67     1.884     4.039     2.144     0.100     1.097     0.067       66.760
    21.68     1.880     4.038     2.148     0.100     1.100     0.067       67.096
    21.69     1.875     4.036     2.152     0.100     1.103     0.067       67.603
    21.70     1.871     4.032     2.155     0.100     1.105     0.066       68.280
    21.71     1.867     4.038     2.163     0.100     1.111     0.066       68.329
    21.72     1.863     4.040     2.169     0.100     1.116     0.066       68.552
    21.73     1.859     4.039     2.173     0.100     1.119     0.065       68.950
    21.74     1.854     4.038     2.177     0.100     1.122     0.065       69.524
    21.75     1.850     4.035     2.181     0.100     1.125     0.064       70.275
    21.76     1.845     4.039     2.189     0.100     1.131     0.064       70.270
    21.77     1.839     4.039     2.196     0.100     1.136     0.064       70.442
    21.78     1.834     4.037     2.201     0.100     1.140     0.063       70.794
    21.79     1.829     4.035     2.207     0.100     1.144     0.063       71.327
    21.80     1.823     4.031     2.211     0.100     1.147     0.062       72.043
    21.81     1.817     4.037     2.222     0.100     1.155     0.062       72.032
    21.82     1.810     4.038     2.231     0.100     1.161     0.062       72.221
    21.83     1.804     4.036     2.238     0.100     1.166     0.061       72.614
    21.84     1.797     4.033     2.244     0.100     1.170     0.061       73.212
    21.85     1.791     4.027     2.249     0.101     1.174     0.060       74.018
    21.86     1.786     4.036     2.260     0.100     1.183     0.060       74.254
    21.87     1.782     4.040     2.268     0.100     1.189     0.059       74.721
    21.88     1.777     4.040     2.273     0.100     1.193     0.058       75.420
    21.89     1.772     4.037     2.278     0.100     1.197     0.058       76.354
    21.90     1.768     4.033     2.281     0.100     1.200     0.057       77.524
    21.91     1.764     4.040     2.291     0.100     1.208     0.057       77.856
    21.92     1.759     4.043     2.298     0.099     1.214     0.056       78.403
    21.93     1.755     4.044     2.304     0.099     1.219     0.055       79.166
    21.94     1.751     4.045     2.310     0.099     1.224     0.054       80.148
    21.95     1.746     4.045     2.316     0.099     1.229     0.054       81.349
    21.96     1.734     4.040     2.331     0.100     1.238     0.053       81.180
    21.97     1.721     4.033     2.344     0.100     1.246     0.053       81.223
    21.98     1.708     4.024     2.356     0.101     1.253     0.052       81.482
    21.99     1.695     4.014     2.368     0.102     1.261     0.052       81.963
    22.00     1.682     4.005     2.381     0.103     1.268     0.051       82.671
    22.01     1.673     4.028     2.407     0.101     1.288     0.050       82.931
    22.02     1.665     4.044     2.429     0.099     1.305     0.049       83.561
    22.03     1.656     4.052     2.447     0.099     1.318     0.048       84.567
    22.04     1.647     4.053     2.461     0.099     1.328     0.047       85.954
    22.05     1.639     4.048     2.470     0.099     1.335     0.046       87.729
    22.06     1.635     4.056     2.480     0.098     1.344     0.045       89.294
    22.07     1.632     4.052     2.483     0.099     1.347     0.044       91.254
    22.08     1.629     4.041     2.481     0.100     1.345     0.043       93.611
    22.09     1.625     4.025     2.476     0.101     1.342     0.042       96.368
    22.10     1.622     4.006     2.470     0.102     1.338     0.041       99.527
    22.11     1.592     3.926     2.467     0.109     1.326     0.041       99.830
    22.12     1.561     3.842     2.460     0.117     1.312     0.041      100.249
    22.13     1.531     3.754     2.452     0.125     1.296     0.041      100.793
    22.14     1.501     3.666     2.443     0.134     1.279     0.040      101.468
    22.15     1.470     3.578     2.434     0.143     1.263     0.040      102.283
    22.16     1.402     3.409     2.431     0.162     1.238     0.042       98.529
    22.17     1.334     3.233     2.424     0.184     1.209     0.043       94.644
    22.18     1.266     3.050     2.410     0.210     1.177     0.045       90.607
    22.19     1.198     2.862     2.389     0.239     1.141     0.047       86.390
    22.20     1.130     2.666     2.360     0.271     1.100     0.049       81.963
    22.21     1.071     2.500     2.334     0.302     1.063     0.052       74.837
    22.22     1.012     2.319     2.291     0.337     1.018     0.055       67.784
    22.23     0.954     2.127     2.230     0.378     0.964     0.059       60.818
    22.24     0.895     1.925     2.151     0.424     0.902     0.062       53.955
    22.25     0.836     1.714     2.049     0.476     0.832     0.066       47.217
    22.26     0.814     1.613     1.983     0.502     0.790     0.069       42.385
    22.27     0.791     1.495     1.890     0.534     0.736     0.072       37.955
    22.28     0.768     1.367     1.780     0.569     0.676     0.075       33.964
    22.29     0.745     1.248     1.675     0.603     0.620     0.078       30.451
    22.30     0.722     1.140     1.579     0.635     0.571     0.080       27.462
    22.31     0.717     1.112     1.550     0.643     0.557     0.081       26.626
    22.32     0.713     1.084     1.522     0.651     0.544     0.081       25.829
    22.33     0.708     1.058     1.495     0.659     0.531     0.081       25.072
    22.34     0.703     1.033     1.469     0.667     0.519     0.081       24.356
    22.35     0.699     1.005     1.439     0.675     0.506     0.080       23.681
    22.36     0.697     1.000     1.435     0.677     0.505     0.080       23.588
    22.37     0.696     0.995     1.430     0.678     0.503     0.080       23.497
    22.38     0.694     0.990     1.426     0.680     0.501     0.080       23.406
    22.39     0.693     0.985     1.422     0.681     0.499     0.079       23.316
    22.40     0.691     0.979     1.417     0.683     0.497     0.079       23.226
    22.41     0.690     0.978     1.417     0.684     0.497     0.079       23.206
    22.42     0.689     0.976     1.416     0.684     0.496     0.079       23.186
    22.43     0.688     0.974     1.415     0.685     0.496     0.079       23.166
    22.44     0.687     0.972     1.415     0.685     0.496     0.079       23.146
    22.45     0.686     0.970     1.414     0.686     0.495     0.079       23.126
    22.46     0.685     0.968     1.413     0.687     0.495     0.079       23.098
    22.47     0.684     0.966     1.412     0.687     0.494     0.079       23.070
    22.48     0.683     0.963     1.411     0.688     0.494     0.079       23.042
    22.49     0.681     0.961     1.410     0.689     0.493     0.079       23.014
